ano_campeonato,data,gols_mandante,gols_visitante,publico,publico_max,time_mandante,time_visitante
2023,2023-09-22,1,0,29057,60540,Grêmio,Palmeiras
2023,2023-11-04,1,0,40154,60540,Grêmio,EC Bahia
2023,2023-12-03,1,0,50481,60540,Grêmio,Vasco da Gama
2023,2023-04-15,2,0,15329,42372,Athletico-PR,Goiás
2023,2023-06-03,1,0,18684,42372,Athletico-PR,Botafogo
2023,2023-06-24,1,0,30144,42372,Athletico-PR,Corinthians
2023,2023-08-16,2,0,18444,42372,Athletico-PR,Cuiabá-MT
2023,2023-11-25,0,0,22056,42372,Athletico-PR,Vasco da Gama
2023,2023-12-03,3,0,21056,42372,Athletico-PR,Santos
2023,2023-06-27,1,0,0,5000,Vasco da Gama,Cuiabá-MT
2023,2023-05-14,2,0,36080,57483,Atlético-MG,Internacional
2023,2023-08-13,1,0,29847,57483,Atlético-MG,EC Bahia
2023,2023-04-23,0,0,11233,20120,Santos,Atlético-MG
2023,2023-05-11,3,0,7262,20120,Santos,EC Bahia
2023,2023-05-21,0,0,12641,20120,Santos,Palmeiras
2023,2023-11-07,0,0,12923,20120,Santos,Cuiabá-MT
2023,2023-11-12,0,0,13442,20120,Santos,São Paulo
2023,2023-05-20,2,0,3769,13212,RB Bragantino,Athletico-PR
2023,2023-05-29,2,0,5988,13212,RB Bragantino,Santos
2023,2023-06-23,4,0,10103,13212,RB Bragantino,Flamengo
2023,2023-06-25,2,0,3798,13212,RB Bragantino,Goiás
2023,2023-07-09,0,0,9411,13212,RB Bragantino,São Paulo
2023,2023-07-23,0,0,6446,13212,RB Bragantino,Internacional
2023,2023-08-27,2,0,3683,13212,RB Bragantino,Cuiabá-MT
2023,2023-09-15,2,0,5088,13212,RB Bragantino,Grêmio
2023,2023-11-08,0,0,18669,50848,Internacional,Fluminense
2023,2023-11-26,1,0,22170,50848,Internacional,RB Bragantino
2023,2023-10-22,1,0,6813,15010,RB Bragantino,Fluminense
2023,2023-11-05,1,0,10797,15010,RB Bragantino,Corinthians
2023,2023-12-03,1,0,3442,15010,RB Bragantino,Coritiba FC
2023,2023-05-12,0,0,37775,60326,Fortaleza,São Paulo
2023,2023-05-27,2,0,37625,60326,Fortaleza,Vasco da Gama
2023,2023-06-03,0,0,38338,60326,Fortaleza,EC Bahia
2023,2023-07-09,1,0,36399,60326,Fortaleza,Athletico-PR
2023,2023-08-13,4,0,32301,60326,Fortaleza,Santos
2023,2023-12-03,1,0,50317,60326,Fortaleza,Goiás
2023,2023-06-03,2,0,6701,25000,América-MG,Corinthians
2023,2023-09-03,2,0,3654,25000,América-MG,Santos
2023,2023-08-27,2,0,29782,46000,Atlético-MG,Santos
2023,2023-09-17,1,0,31729,46000,Atlético-MG,Botafogo
2023,2023-09-24,1,0,36104,46000,Atlético-MG,Cuiabá-MT
2023,2023-10-29,2,0,23003,46000,Atlético-MG,Fluminense
2023,2023-11-26,3,0,39337,46000,Atlético-MG,Grêmio
2023,2023-07-18,0,0,12303,14525,Goiás,Atlético-MG
2023,2023-08-05,1,0,8384,14525,Goiás,Fortaleza
2023,2023-09-02,0,0,11038,14525,Goiás,Internacional
2023,2023-09-21,0,0,13799,14525,Goiás,Flamengo
2023,2023-12-06,1,0,1966,14525,Goiás,América-MG
2023,2023-04-30,1,0,29193,56000,Internacional,Goiás
2023,2023-05-28,2,0,19037,56000,Internacional,EC Bahia
2023,2023-07-02,0,0,23923,56000,Internacional,Cruzeiro
2023,2023-08-15,1,0,38555,43713,Palmeiras,Cruzeiro
2023,2023-08-27,1,0,40292,43713,Palmeiras,Vasco da Gama
2023,2023-09-16,1,0,38146,43713,Palmeiras,Goiás
2023,2023-10-26,5,0,32618,43713,Palmeiras,São Paulo
2023,2023-10-29,1,0,33747,43713,Palmeiras,EC Bahia
2023,2023-11-30,4,0,29717,43713,Palmeiras,América-MG
2023,2023-11-05,1,0,17301,32713,Palmeiras,Athletico-PR
2023,2023-07-02,3,0,13477,42968,Cuiabá-MT,Santos
2023,2023-08-07,3,0,33091,42968,Cuiabá-MT,Flamengo
2023,2023-09-30,3,0,8358,42968,Cuiabá-MT,Fluminense
2023,2023-10-15,0,0,12100,42968,Cuiabá-MT,Cruzeiro
2023,2023-12-07,3,0,9689,42968,Cuiabá-MT,Athletico-PR
2023,2023-06-25,1,0,17478,61927,Cruzeiro,São Paulo
2023,2023-07-16,0,0,22123,61927,Cruzeiro,Coritiba FC
2023,2023-08-06,0,0,44759,61927,Cruzeiro,Botafogo
2023,2023-09-03,0,0,29417,61927,Cruzeiro,RB Bragantino
2023,2023-10-26,3,0,36104,61927,Cruzeiro,EC Bahia
2023,2023-04-16,1,0,13997,23540,Grêmio,Santos
2023,2023-11-12,3,0,19358,32500,Palmeiras,Internacional
2023,2023-04-16,3,0,42848,78838,Flamengo,Coritiba FC
2023,2023-05-11,2,0,44948,78838,Flamengo,Goiás
2023,2023-05-21,1,0,64871,78838,Flamengo,Corinthians
2023,2023-06-11,3,0,62967,78838,Flamengo,Grêmio
2023,2023-07-01,2,0,64853,78838,Flamengo,Fortaleza
2023,2023-08-26,0,0,58892,78838,Flamengo,Internacional
2023,2023-09-30,1,0,46472,78838,Flamengo,EC Bahia
2023,2023-10-22,1,0,69473,78838,Flamengo,Vasco da Gama
2023,2023-11-24,1,0,57699,78838,Flamengo,RB Bragantino
2023,2023-11-09,3,0,64590,78838,Flamengo,Palmeiras
2023,2023-08-20,1,0,53540,78584,Vasco da Gama,Atlético-MG
2023,2023-04-15,2,1,35835,,Palmeiras,Cuiabá-MT
2023,2023-07-22,2,1,34072,,Cuiabá-MT,São Paulo
2023,2023-08-06,3,1,34313,,EC Bahia,América-MG
2023,2023-08-27,3,1,12467,,Fortaleza,Coritiba FC
2023,2023-09-15,2,1,32690,,Fortaleza,Corinthians
2023,2023-05-07,3,1,37936,47364,EC Bahia,Coritiba FC
2023,2023-05-20,1,1,32519,47364,EC Bahia,Goiás
2023,2023-09-03,1,1,46705,47364,EC Bahia,Vasco da Gama
2023,2023-11-12,1,1,33978,47364,EC Bahia,Athletico-PR
2023,2023-11-30,0,1,46288,47364,EC Bahia,São Paulo
2023,2023-12-07,4,1,28019,47364,EC Bahia,Atlético-MG
2023,2023-05-02,0,1,19223,24584,Vasco da Gama,EC Bahia
2023,2023-05-14,0,1,19108,24584,Vasco da Gama,Santos
2023,2023-06-23,0,1,17647,24584,Vasco da Gama,Goiás
2023,2023-07-08,0,1,0,24584,Vasco da Gama,Cruzeiro
2023,2023-09-22,5,1,20321,24584,Vasco da Gama,Coritiba FC
2023,2023-11-12,2,1,19478,24584,Vasco da Gama,América-MG
2023,2023-12-07,2,1,20037,24584,Vasco da Gama,RB Bragantino
2023,2023-11-04,1,1,5706,53000,América-MG,Atlético-MG
2023,2023-04-16,2,1,41304,49205,Corinthians,Cruzeiro
2023,2023-05-09,1,1,36512,49205,Corinthians,Fortaleza
2023,2023-05-14,1,1,41434,49205,Corinthians,São Paulo
2023,2023-06-10,1,1,40512,49205,Corinthians,Cuiabá-MT
2023,2023-07-02,0,1,42404,49205,Corinthians,RB Bragantino
2023,2023-07-29,3,1,0,49205,Corinthians,Vasco da Gama
2023,2023-08-13,3,1,42171,49205,Corinthians,Coritiba FC
2023,2023-08-27,1,1,37316,49205,Corinthians,Goiás
2023,2023-10-08,1,1,40800,49205,Corinthians,Flamengo
2023,2023-10-22,1,1,38121,49205,Corinthians,América-MG
2023,2023-10-29,1,1,42248,49205,Corinthians,Santos
2023,2023-11-09,1,1,30348,49205,Corinthians,Atlético-MG
2023,2023-04-29,1,1,25210,40502,Coritiba FC,São Paulo
2023,2023-05-12,1,1,20880,40502,Coritiba FC,Vasco da Gama
2023,2023-06-23,0,1,25983,40502,Coritiba FC,Internacional
2023,2023-07-08,3,1,24653,40502,Coritiba FC,América-MG
2023,2023-08-06,0,1,34010,40502,Coritiba FC,RB Bragantino
2023,2023-11-05,0,1,12942,40502,Coritiba FC,Goiás
2023,2023-11-30,1,1,0,40502,Coritiba FC,Botafogo
2023,2023-05-07,1,1,39850,82238,Fluminense,Vasco da Gama
2023,2023-06-04,2,1,27228,82238,Fluminense,RB Bragantino
2023,2023-06-24,2,1,24507,82238,Fluminense,EC Bahia
2023,2023-08-06,2,1,31037,82238,Fluminense,Palmeiras
2023,2023-08-19,3,1,35562,82238,Fluminense,América-MG
2023,2023-11-26,2,1,19219,82238,Fluminense,Coritiba FC
2023,2023-06-22,1,1,7788,18238,Fluminense,Atlético-MG
2023,2023-12-03,2,1,53856,61000,Atlético-MG,São Paulo
2023,2023-04-15,2,1,11708,46931,Botafogo,São Paulo
2023,2023-07-30,4,1,43071,46931,Botafogo,Coritiba FC
2023,2023-08-13,3,1,39598,46931,Botafogo,Internacional
2023,2023-10-03,1,1,34294,46931,Botafogo,Goiás
2023,2023-10-22,1,1,36908,46931,Botafogo,Athletico-PR
2023,2023-10-30,0,1,30659,46931,Botafogo,Cuiabá-MT
2023,2023-11-26,1,1,29387,46931,Botafogo,Santos
2023,2023-05-28,2,1,45429,72039,São Paulo,Goiás
2023,2023-06-22,2,1,22882,72039,São Paulo,Athletico-PR
2023,2023-07-16,4,1,58127,72039,São Paulo,Santos
2023,2023-09-28,2,1,31720,72039,São Paulo,Coritiba FC
2023,2023-09-30,2,1,56735,72039,São Paulo,Corinthians
2023,2023-05-21,3,1,39438,60540,Grêmio,Internacional
2023,2023-06-04,2,1,42207,60540,Grêmio,São Paulo
2023,2023-06-23,3,1,15864,60540,Grêmio,América-MG
2023,2023-06-25,5,1,37048,60540,Grêmio,Coritiba FC
2023,2023-08-13,2,1,38712,60540,Grêmio,Fluminense
2023,2023-11-12,0,1,51842,60540,Grêmio,Corinthians
2023,2023-11-30,2,1,38683,60540,Grêmio,Goiás
2023,2023-05-07,2,1,32949,42372,Athletico-PR,Flamengo
2023,2023-09-02,1,1,18009,42372,Athletico-PR,Atlético-MG
2023,2023-09-22,2,1,25967,42372,Athletico-PR,Internacional
2023,2023-10-08,1,1,15388,42372,Athletico-PR,RB Bragantino
2023,2023-10-29,1,1,27604,42372,Athletico-PR,São Paulo
2023,2023-11-09,1,1,19831,42372,Athletico-PR,Fortaleza
2023,2023-05-28,1,1,53236,57483,Atlético-MG,Palmeiras
2023,2023-06-10,1,1,28786,57483,Atlético-MG,RB Bragantino
2023,2023-07-08,0,1,21086,57483,Atlético-MG,Corinthians
2023,2023-06-03,0,1,34344,54927,Cruzeiro,Atlético-MG
2023,2023-06-04,1,1,9600,20120,Santos,Internacional
2023,2023-08-05,1,1,0,20120,Santos,Athletico-PR
2023,2023-08-20,2,1,12933,20120,Santos,Grêmio
2023,2023-10-01,4,1,8342,20120,Santos,Vasco da Gama
2023,2023-10-27,2,1,12205,20120,Santos,Coritiba FC
2023,2023-04-15,2,1,3368,13212,RB Bragantino,EC Bahia
2023,2023-08-15,1,1,5553,13212,RB Bragantino,Vasco da Gama
2023,2023-10-01,2,1,9093,13212,RB Bragantino,Palmeiras
2023,2023-08-19,0,1,21134,50848,Internacional,Fortaleza
2023,2023-09-14,2,1,20763,50848,Internacional,São Paulo
2023,2023-10-22,7,1,36584,50848,Internacional,Santos
2023,2023-11-01,1,1,14961,50848,Internacional,América-MG
2023,2023-12-07,3,1,27365,50848,Internacional,Botafogo
2023,2023-04-30,2,1,15037,24483,Atlético-MG,Athletico-PR
2023,2023-04-15,1,1,30191,60326,Fortaleza,Internacional
2023,2023-06-24,2,1,27109,60326,Fortaleza,Atlético-MG
2023,2023-07-16,0,1,43048,60326,Fortaleza,Cuiabá-MT
2023,2023-09-30,1,1,23634,60326,Fortaleza,Grêmio
2023,2023-11-18,0,1,30804,60326,Fortaleza,Cruzeiro
2023,2023-05-06,2,1,21191,25000,Cruzeiro,Santos
2023,2023-05-20,2,1,2488,25000,América-MG,Fortaleza
2023,2023-09-26,0,1,8498,25000,América-MG,Vasco da Gama
2023,2023-07-23,0,1,21688,25000,Cruzeiro,Goiás
2023,2023-08-13,0,1,2888,25000,América-MG,Goiás
2023,2023-08-27,2,1,5105,25000,América-MG,São Paulo
2023,2023-10-22,0,1,42058,46000,Atlético-MG,Cruzeiro
2023,2023-11-02,3,1,28898,46000,Atlético-MG,Fortaleza
2023,2023-11-12,2,1,29173,46000,Atlético-MG,Goiás
2023,2023-04-24,3,1,10162,14525,Goiás,Corinthians
2023,2023-05-14,2,1,9092,14525,Goiás,Botafogo
2023,2023-06-04,0,1,6987,14525,Goiás,Cuiabá-MT
2023,2023-07-30,1,1,12311,14525,Goiás,Grêmio
2023,2023-08-22,1,1,8325,14525,Goiás,Athletico-PR
2023,2023-10-29,1,1,12904,14525,Goiás,Vasco da Gama
2023,2023-11-09,0,1,11836,14525,Goiás,Santos
2023,2023-11-28,0,1,9143,14525,Goiás,Cruzeiro
2023,2023-04-23,2,1,45751,56000,Internacional,Flamengo
2023,2023-06-11,2,1,18044,56000,Internacional,Vasco da Gama
2023,2023-04-29,2,1,41457,43713,Palmeiras,Corinthians
2023,2023-05-11,4,1,37532,43713,Palmeiras,Grêmio
2023,2023-05-13,1,1,39488,43713,Palmeiras,RB Bragantino
2023,2023-06-04,3,1,33570,43713,Palmeiras,Coritiba FC
2023,2023-06-25,0,1,38877,43713,Palmeiras,Botafogo
2023,2023-07-09,1,1,40229,43713,Palmeiras,Flamengo
2023,2023-07-22,3,1,39699,43713,Palmeiras,Fortaleza
2023,2023-04-22,1,1,9267,42968,Cuiabá-MT,RB Bragantino
2023,2023-05-27,1,1,8660,42968,Cuiabá-MT,Coritiba FC
2023,2023-06-23,0,1,13981,42968,Cuiabá-MT,Botafogo
2023,2023-07-08,1,1,10149,42968,Cuiabá-MT,EC Bahia
2023,2023-10-21,1,1,14956,42968,Cuiabá-MT,Goiás
2023,2023-10-26,0,1,36620,42968,Cuiabá-MT,Corinthians
2023,2023-11-12,2,1,14728,42968,Cuiabá-MT,Fortaleza
2023,2023-05-23,0,1,15722,40927,Cruzeiro,Cuiabá-MT
2023,2023-06-22,0,1,28494,61927,Cruzeiro,Fortaleza
2023,2023-08-20,1,1,36202,61927,Cruzeiro,Corinthians
2023,2023-10-01,1,1,44279,61927,Cruzeiro,América-MG
2023,2023-12-01,1,1,36696,61927,Cruzeiro,Athletico-PR
2023,2023-12-07,1,1,44190,61927,Cruzeiro,Palmeiras
2023,2023-05-27,1,1,65270,78838,Flamengo,Cruzeiro
2023,2023-07-22,1,1,60402,78838,Flamengo,América-MG
2023,2023-08-13,1,1,62018,78838,Flamengo,São Paulo
2023,2023-11-11,1,1,64399,78838,Flamengo,Fluminense
2023,2023-12-03,2,1,63148,78838,Flamengo,Cuiabá-MT
2023,2023-08-27,2,2,23630,,Athletico-PR,Fluminense
2023,2023-10-20,0,2,37073,,Cruzeiro,Flamengo
2023,2023-09-16,4,2,35850,38659,Vasco da Gama,Fluminense
2023,2023-04-25,1,2,27427,47364,EC Bahia,Botafogo
2023,2023-06-10,2,2,34019,47364,EC Bahia,Cruzeiro
2023,2023-07-01,1,2,34090,47364,EC Bahia,Grêmio
2023,2023-09-19,1,2,41431,47364,EC Bahia,Santos
2023,2023-07-23,0,2,0,24584,Vasco da Gama,Athletico-PR
2023,2023-10-27,1,2,20098,24584,Vasco da Gama,Internacional
2023,2023-12-02,1,2,40583,49205,Corinthians,Internacional
2023,2023-05-20,1,2,20047,40502,Coritiba FC,Atlético-MG
2023,2023-10-22,0,2,19387,40502,Coritiba FC,Palmeiras
2023,2023-11-02,1,2,24308,40502,Coritiba FC,Grêmio
2023,2023-12-07,0,2,0,40502,Coritiba FC,Corinthians
2023,2023-10-08,0,2,45193,82238,Fluminense,Botafogo
2023,2023-09-03,1,2,40769,46931,Botafogo,Flamengo
2023,2023-05-20,4,2,57399,72039,São Paulo,Vasco da Gama
2023,2023-06-11,0,2,56871,72039,São Paulo,Palmeiras
2023,2023-08-06,0,2,53460,72039,São Paulo,Atlético-MG
2023,2023-09-21,1,2,24777,72039,São Paulo,Fortaleza
2023,2023-07-09,0,2,47029,60540,Grêmio,Botafogo
2023,2023-10-19,1,2,24679,60540,Grêmio,Athletico-PR
2023,2023-10-26,3,2,22325,60540,Grêmio,Flamengo
2023,2023-05-14,3,2,31252,42372,Athletico-PR,Coritiba FC
2023,2023-05-27,1,2,25966,42372,Athletico-PR,Grêmio
2023,2023-07-02,2,2,33118,42372,Athletico-PR,Palmeiras
2023,2023-10-26,3,2,20672,42372,Athletico-PR,América-MG
2023,2023-11-02,1,2,64708,72838,Flamengo,Santos
2023,2023-04-16,1,2,34980,57483,Atlético-MG,Vasco da Gama
2023,2023-07-02,2,2,34507,57483,Atlético-MG,América-MG
2023,2023-04-29,3,2,11844,20120,Santos,América-MG
2023,2023-06-22,0,2,12499,20120,Santos,Corinthians
2023,2023-07-23,2,2,0,20120,Santos,Botafogo
2023,2023-12-07,1,2,14130,20120,Santos,Fortaleza
2023,2023-05-11,2,2,2909,13212,RB Bragantino,América-MG
2023,2023-07-29,1,2,32020,50848,Internacional,Cuiabá-MT
2023,2023-08-05,2,2,22509,50848,Internacional,Corinthians
2023,2023-10-01,0,2,23937,50848,Internacional,Atlético-MG
2023,2023-10-08,3,2,39133,50848,Internacional,Grêmio
2023,2023-10-26,1,2,5494,15010,RB Bragantino,Atlético-MG
2023,2023-11-12,2,2,9869,15010,RB Bragantino,Botafogo
2023,2023-12-01,1,2,4596,15010,RB Bragantino,Fortaleza
2023,2023-07-30,1,2,22441,24483,Atlético-MG,Flamengo
2023,2023-04-29,4,2,39943,60326,Fortaleza,Fluminense
2023,2023-10-08,3,2,23830,60326,Fortaleza,América-MG
2023,2023-11-23,2,2,25828,60326,Fortaleza,Botafogo
2023,2023-11-05,0,2,49324,60326,Fortaleza,Flamengo
2023,2023-11-26,2,2,40382,60326,Fortaleza,Palmeiras
2023,2023-05-07,1,2,5228,25000,América-MG,Cuiabá-MT
2023,2023-06-25,1,2,2249,25000,América-MG,Internacional
2023,2023-09-20,0,2,2247,25000,América-MG,RB Bragantino
2023,2023-10-19,1,2,6230,25000,América-MG,Botafogo
2023,2023-12-03,3,2,2471,25000,América-MG,EC Bahia
2023,2023-10-08,1,2,38350,46000,Atlético-MG,Coritiba FC
2023,2023-06-11,2,2,10260,14525,Goiás,Fluminense
2023,2023-07-04,1,2,10394,14525,Goiás,Coritiba FC
2023,2023-11-02,0,2,10182,14525,Goiás,RB Bragantino
2023,2023-05-11,0,2,13537,56000,Internacional,Athletico-PR
2023,2023-10-20,0,2,27718,43713,Palmeiras,Atlético-MG
2023,2023-04-30,1,2,21385,42968,Cuiabá-MT,Grêmio
2023,2023-08-19,0,2,19115,42968,Cuiabá-MT,Palmeiras
2023,2023-09-16,2,2,8509,42968,Cuiabá-MT,América-MG
2023,2023-11-02,0,2,27604,42968,Cuiabá-MT,Vasco da Gama
2023,2023-11-30,0,2,12527,42968,Cuiabá-MT,Internacional
2023,2023-06-11,2,2,5902,55000,América-MG,Athletico-PR
2023,2023-05-11,0,2,51846,61927,Cruzeiro,Fluminense
2023,2023-11-05,1,2,36801,61927,Cruzeiro,Internacional
2023,2023-11-22,2,2,0,61927,Cruzeiro,Vasco da Gama
2023,2023-10-08,1,2,17049,32500,Palmeiras,Santos
2023,2023-04-23,2,2,59867,78584,Vasco da Gama,Palmeiras
2023,2023-04-30,2,3,53138,,Flamengo,Botafogo
2023,2023-05-13,2,3,48502,,EC Bahia,Flamengo
2023,2023-11-10,0,3,33931,47364,EC Bahia,Cuiabá-MT
2023,2023-11-26,0,3,39900,53000,América-MG,Flamengo
2023,2023-04-23,0,3,24423,40502,Coritiba FC,Fortaleza
2023,2023-08-20,2,3,31851,40502,Coritiba FC,Flamengo
2023,2023-10-19,0,3,20873,40502,Coritiba FC,Cuiabá-MT
2023,2023-10-20,3,3,36916,82238,Fluminense,Corinthians
2023,2023-12-07,2,3,44190,82238,Fluminense,Grêmio
2023,2023-10-26,5,3,4793,18238,Fluminense,Goiás
2023,2023-09-14,0,3,20670,21838,Flamengo,Athletico-PR
2023,2023-05-07,3,3,23760,60540,Grêmio,RB Bragantino
2023,2023-07-29,3,3,22730,42372,Athletico-PR,Cruzeiro
2023,2023-06-25,2,3,0,20120,Santos,Flamengo
2023,2023-07-09,4,3,0,20120,Santos,Goiás
2023,2023-09-15,0,3,12244,20120,Santos,Cruzeiro
2023,2023-10-20,1,3,12850,20120,Santos,RB Bragantino
2023,2023-11-29,0,3,12855,20120,Santos,Fluminense
2023,2023-04-29,0,3,4829,13212,RB Bragantino,Cruzeiro
2023,2023-07-29,0,3,26124,60326,Fortaleza,RB Bragantino
2023,2023-04-15,0,3,6653,25000,América-MG,Fluminense
2023,2023-11-08,0,3,1943,25000,América-MG,Coritiba FC
2023,2023-11-29,0,3,65305,78838,Flamengo,Atlético-MG
2023,2023-11-29,2,4,20577,24584,Vasco da Gama,Corinthians
2023,2023-09-19,4,4,36076,49205,Corinthians,Grêmio
2023,2023-09-15,2,4,22961,40502,Coritiba FC,EC Bahia
2023,2023-11-02,3,4,34913,46931,Botafogo,Palmeiras
2023,2023-11-10,3,4,17708,24931,Botafogo,Grêmio
2023,2023-06-06,1,4,46423,82584,Vasco da Gama,Flamengo
2023,2023-10-29,3,4,36272,50848,Internacional,Coritiba FC
2023,2023-05-14,0,4,4295,25000,América-MG,Cruzeiro
2023,2023-07-30,1,4,5928,25000,América-MG,Palmeiras
2023,2023-10-29,3,4,3008,25000,América-MG,Grêmio
2023,2023-05-11,0,4,12029,42968,Cuiabá-MT,Atlético-MG
2023,2023-11-25,1,5,39403,49205,Corinthians,EC Bahia
2023,2023-05-07,0,5,13789,14525,Goiás,Palmeiras
2023,2023-10-07,4,6,9001,14525,Goiás,EC Bahia
2013,2013-12-01,0,2,2390,19728,Ponte Preta,Portuguesa
2013,2013-11-24,1,0,4369,20000,Santos FC,Fluminense
2013,2013-11-24,1,0,31025,55000,EC Bahia,Portuguesa
2013,2013-05-26,0,0,63501,72788,Santos FC,Flamengo
2013,2013-05-30,0,2,8932,,Flamengo,Ponte Preta
2013,2013-06-06,0,1,5241,19908,Flamengo,Náutico
2013,2013-08-31,1,0,23745,,Grêmio,Ponte Preta
2013,2013-09-13,1,0,27548,,São Paulo,Ponte Preta
2013,2013-09-15,1,1,10346,,Ponte Preta,Flamengo
2013,2013-09-19,1,1,12447,60540,Grêmio,Santos FC
2013,2013-09-19,2,0,6777,,Ponte Preta,Corinthians
2013,2013-09-29,0,1,9673,,Botafogo,Ponte Preta
2013,2013-10-19,1,1,20791,82238,Fluminense,Ponte Preta
2013,2013-10-27,2,1,13349,,Ponte Preta,Vasco da Gama
2013,2013-11-10,0,3,15666,,Ponte Preta,EC Vitória
2013,2013-11-17,2,2,13168,57483,Cruzeiro,Ponte Preta
2013,2013-12-08,0,0,12244,,Internacional,Ponte Preta
2013,2013-06-09,2,0,5753,,Atlético-MG,Grêmio
2013,2013-06-02,0,0,10830,,Atlético-MG,São Paulo
2013,2013-08-01,1,2,14913,,Atlético-MG,Atlético-PR
2013,2013-08-25,2,1,8555,,Atlético-MG,Portuguesa
2013,2013-10-06,0,0,16204,,Atlético-MG,Corinthians
2013,2013-10-13,1,0,15368,,Atlético-MG,Cruzeiro
2013,2013-10-20,1,0,14203,,Atlético-MG,Flamengo
2013,2013-05-26,1,1,29295,37730,Corinthians,Botafogo
2013,2013-06-02,1,0,24449,,Corinthians,Ponte Preta
2013,2013-06-08,0,0,30785,,Corinthians,Portuguesa
2013,2013-07-14,0,1,32797,,Corinthians,Atlético-MG
2013,2013-07-28,0,0,33336,,Corinthians,São Paulo
2013,2013-08-18,1,0,31519,,Corinthians,Coritiba FC
2013,2013-09-08,0,0,22712,,Corinthians,Náutico
2013,2013-09-15,1,2,21354,,Corinthians,Goiás EC
2013,2013-09-22,0,0,27053,,Corinthians,Cruzeiro
2013,2013-10-10,0,0,15581,,Corinthians,Atlético-PR
2013,2013-10-20,1,0,14788,37730,Corinthians,Criciúma EC
2013,2013-11-10,1,0,14438,,Corinthians,Fluminense
2013,2013-11-17,0,0,19207,68000,Corinthians,Vasco da Gama
2013,2013-12-01,0,0,33201,37730,Corinthians,Internacional
2013,2013-06-02,1,2,4600,30822,Internacional,EC Bahia
2013,2013-07-21,1,0,8038,,Internacional,Flamengo
2013,2013-09-11,1,2,7793,,Internacional,Santos FC
2013,2013-08-18,0,0,9478,,Internacional,Atlético-MG
2013,2013-09-05,1,0,7792,,Internacional,Corinthians
2013,2013-09-22,0,1,3012,,Internacional,Portuguesa
2013,2013-05-30,0,3,11230,,Náutico,EC Vitória
2013,2013-10-06,1,0,7637,30822,Internacional,Fluminense
2013,2013-11-24,0,0,11195,30822,Internacional,Coritiba FC
2013,2013-06-08,0,3,17785,22000,Criciúma EC,Flamengo
2013,2013-07-14,0,0,9272,,Criciúma EC,Goiás EC
2013,2013-08-04,0,2,16976,,Criciúma EC,Corinthians
2013,2013-08-08,1,2,10870,,Criciúma EC,Cruzeiro
2013,2013-09-04,0,1,12217,,Náutico,São Paulo
2013,2013-08-17,0,1,16583,,Náutico,Fluminense
2013,2013-09-06,0,3,8153,,Náutico,Vasco da Gama
2013,2013-06-09,2,1,2570,,Fluminense,Goiás EC
2013,2013-07-21,1,3,46860,,Fluminense,Vasco da Gama
2013,2013-09-12,0,2,6826,,Náutico,Grêmio
2013,2013-09-22,0,0,15003,46154,Náutico,Flamengo
2013,2013-05-30,5,1,8079,,São Paulo,Vasco da Gama
2013,2013-06-06,0,1,8892,,São Paulo,Goiás EC
2013,2013-09-22,0,0,13378,,EC Vitória,Grêmio
2013,2013-10-18,1,0,17086,,EC Vitória,Botafogo
2013,2013-11-03,1,1,33852,,EC Vitória,Corinthians
2013,2013-11-14,1,3,25002,,EC Vitória,Cruzeiro
2013,2013-10-17,1,3,11377,,Criciúma EC,Portuguesa
2013,2013-06-09,0,2,3473,19728,Ponte Preta,Botafogo
2013,2013-07-06,1,3,20413,,Náutico,Ponte Preta
2013,2013-07-28,3,0,19488,,Náutico,Internacional
2013,2013-08-10,0,0,19997,,Náutico,Atlético-MG
2013,2013-07-21,0,0,36996,,EC Vitória,EC Bahia
2013,2013-08-04,2,1,7697,,EC Vitória,Portuguesa
2013,2013-08-15,3,1,5156,,EC Vitória,Ponte Preta
2013,2013-09-01,0,1,10629,,EC Vitória,Criciúma EC
2013,2013-07-28,1,1,52361,,Flamengo,Botafogo
2013,2013-08-08,1,1,12511,,Flamengo,Portuguesa
2013,2013-08-18,0,0,44164,,Flamengo,São Paulo
2013,2013-08-24,0,1,20580,,Flamengo,Grêmio
2013,2013-06-06,1,1,2235,21004,Portuguesa,Internacional
2013,2013-05-26,0,2,6267,19728,Ponte Preta,São Paulo
2013,2013-08-01,1,1,1244,21004,Portuguesa,Criciúma EC
2013,2013-08-18,1,3,4276,,Portuguesa,Botafogo
2013,2013-10-11,1,2,3353,21004,Portuguesa,Goiás EC
2013,2013-10-20,1,1,3687,,Portuguesa,EC Vitória
2013,2013-10-27,0,0,21967,,Portuguesa,Flamengo
2013,2013-11-09,0,0,3781,,Portuguesa,Coritiba FC
2013,2013-12-08,0,0,4384,21004,Portuguesa,Grêmio
2013,2013-05-25,1,0,11099,24584,Vasco da Gama,Portuguesa
2013,2013-06-06,2,0,2744,,Vasco da Gama,Atlético-MG
2013,2013-07-07,0,2,11819,,São Paulo,Santos FC
2013,2013-07-20,0,3,11675,,São Paulo,Cruzeiro
2013,2013-07-25,0,1,6275,,São Paulo,Internacional
2013,2013-09-06,1,2,33738,,São Paulo,Criciúma EC
2013,2013-09-29,0,1,41140,,São Paulo,Grêmio
2013,2013-10-13,0,0,50282,67428,São Paulo,Corinthians
2013,2013-11-14,2,0,15636,,São Paulo,Flamengo
